slope_angle,altitude_change,weather_severity,trail_difficulty,path_width_m,visibility_km,risk_level
11.38656374683576,275.7910864370905,4,4,2.2024310640070355,16.719003242506602,Moderate_Risk
9.588372047955108,-495.69422433232137,3,3,4.973349976035704,0.8690217655550035,Moderate_Risk
9.359913316880725,18.914642487084166,5,4,0.9006890228377396,7.965169609801996,Moderate_Risk
33.61841102834489,-128.45679159363846,1,2,1.379731223284643,8.259970859608385,Moderate_Risk
21.5737683662651,361.81441781601393,4,3,3.6068087953197567,19.66144471356455,Moderate_Risk
18.532954813543817,-96.64559675087168,5,2,1.6064401415227638,14.623323401427045,Moderate_Risk
33.95579121981606,-402.21200255455693,3,3,1.402531120946993,3.7889679287694644,Moderate_Risk
20.87226497082943,-210.57029249193505,4,1,4.584222011257171,16.074140045238476,Moderate_Risk
11.971389267974937,-225.86560631139162,2,1,1.1076714322530623,18.881587525263853,Moderate_Risk
18.09215091706812,-275.31052545412626,5,3,2.296378861960057,0.7988245410823649,Moderate_Risk
7.287370661233403,139.25034035617,4,3,1.4492047481992083,18.35617222639623,Moderate_Risk
38.2948704023474,348.3807540610809,2,1,0.7274119489252597,17.361728435703416,Moderate_Risk
13.761010293235532,118.9163811735259,4,3,1.0773196633000408,15.638683254929052,Moderate_Risk
42.23301565324796,228.37496574640898,3,5,4.445051624382662,10.596406838443922,Moderate_Risk
33.514691751753936,320.50594385860404,4,1,1.7953469422166928,2.4450936280260382,Moderate_Risk
10.725233821292706,2.8749369803532545,3,4,3.121899571915419,7.962526567203027,Moderate_Risk
35.41011216525125,413.15375034720785,2,4,3.814354479658496,13.591639865646387,Moderate_Risk
23.539072467569174,-311.4697661258398,4,2,4.822818285329747,14.464543011448907,Moderate_Risk
41.30369984815803,484.1852649479997,2,2,3.372005988168516,9.53126147899775,Moderate_Risk
44.39829360884536,-406.1921759922751,3,3,4.439925700372562,5.752621079477657,Moderate_Risk
35.45067827874927,-117.21683721974432,5,4,4.475884263906684,6.096275117486044,Moderate_Risk
34.658690109203484,-163.1434561667313,4,2,3.463163457769814,16.60894864080553,Moderate_Risk
1.1002878396906697,-279.84210884770033,4,5,3.035854566362918,9.962541056202745,Moderate_Risk
2.4844480518591205,-151.7241165385438,5,5,0.6390177666621448,7.98908108375976,Moderate_Risk
42.531672945184766,-449.1192654549854,4,2,1.659256772819164,17.34551575985808,Moderate_Risk
33.57305905317143,385.70517085836286,2,2,2.890817396683722,15.607471877138533,Moderate_Risk
11.056488434774144,-269.25369473278306,1,3,4.813318822889536,14.229335913087004,Moderate_Risk
28.60021593045832,243.99472269499086,3,5,2.642602194906847,9.045691598358063,Moderate_Risk
28.819764544663858,-298.4650246076168,5,1,4.152885670486693,7.0563158678954725,Moderate_Risk
26.037418356563595,-358.9727000499854,5,2,4.563017094336276,18.44576037933409,Moderate_Risk
14.947337146655324,-330.8652926171443,2,2,0.9050062597029044,2.4902015390175483,Moderate_Risk
3.2087040383180425,489.8230692048735,1,1,1.0964393642813612,16.562366452255656,Moderate_Risk
26.11080975343244,274.4172045693324,4,1,4.469787816480267,12.805503802518336,Moderate_Risk
23.495629180641792,212.74969376129968,3,3,2.057287203071306,9.406283803759226,Moderate_Risk
7.63713472943523,296.5717298026914,2,4,1.1908919585167137,5.002409611486212,Moderate_Risk
37.89315682975079,-169.79870440226864,4,5,4.353843337950827,1.647118871808338,Moderate_Risk
34.426098233011935,-192.33453362096998,2,4,3.600056536038375,18.204952792391353,Moderate_Risk
13.275864392057793,68.83380538431902,2,2,2.9942851357689255,12.475054410021375,Moderate_Risk
27.46509249555809,123.54636964274596,1,5,3.620932113140238,13.527532091966442,Moderate_Risk
30.716465499759742,-425.92944726129366,3,4,2.340658094205784,1.8255585244996628,Moderate_Risk
10.006556755356481,-59.03736820196326,4,5,1.5667793464309843,16.612023211485738,Moderate_Risk
24.560922858275855,260.42168518461744,3,5,2.746374014400005,12.43241584865484,Moderate_Risk
41.75867736746209,-8.187418587090065,3,5,3.208986335873883,14.776551232224742,Moderate_Risk
3.2332650968805443,15.687438521972126,3,4,4.647582429069066,9.920780950683186,Moderate_Risk
21.074424061244894,462.199988534702,3,3,1.3139799364494065,4.416630843835187,Moderate_Risk
4.283439225163836,-499.43187074105555,3,4,3.9615916158419964,14.695982211716732,Moderate_Risk
1.446708951128259,69.9829035940329,1,5,4.734843281441138,3.4305634929191675,Moderate_Risk
28.19876479638667,-173.76163783594325,4,2,2.355163684088338,15.216896740897253,Moderate_Risk
10.380560639753602,405.7918529142602,3,5,3.9024191647078377,17.00963080888442,Moderate_Risk
44.94728749296622,-276.0543344060418,2,4,1.6269488902934972,5.331139509979674,Moderate_Risk
26.210013369271984,493.522523145843,5,1,2.8704795411303845,12.816641484267008,Moderate_Risk
38.69867446657227,432.9334584535052,2,2,2.878437780241038,16.673457387764095,Moderate_Risk
13.644093448556625,-60.1909575195333,5,2,4.932710135243919,18.131525534227116,Moderate_Risk
35.93017551726259,-230.86949927719422,2,1,2.962772785421936,11.25946975378404,Moderate_Risk
22.747626871068015,136.67027991630607,3,3,3.8712837079198983,6.737643536919271,Moderate_Risk
14.880464862585864,-372.774038108172,1,3,4.327343955146109,8.981018537750785,Moderate_Risk
10.25405039487752,259.3411000223874,3,5,0.5952020514048206,6.395593001000631,Moderate_Risk
7.965063500460347,155.87286098284062,2,5,0.7922605064447463,1.1932062850336183,Moderate_Risk
26.177728408142173,-478.27654429591036,5,1,1.1992870366577404,12.170670070389052,Moderate_Risk
20.010961260483555,-57.148478768097505,1,2,4.112385125954971,17.871744446589727,Moderate_Risk
0.4957500322902808,-321.39582430288226,5,3,2.9727212576002615,3.0857876071393813,Moderate_Risk
9.125570367412148,159.9862442371142,4,1,3.1974206386097084,19.067652760259264,Moderate_Risk
22.232862164779966,-199.72808785747333,3,5,2.1184983214997493,4.565876264226257,Moderate_Risk
2.068346220306303,-147.7875064348758,4,3,0.5829701129383722,8.839652412798099,Moderate_Risk
28.98042306524408,110.40410917430722,4,4,4.147338720469088,14.262945836295817,Moderate_Risk
4.6258963265137245,-24.977555995639307,4,4,1.6050471746425323,0.9467811711708525,Moderate_Risk
10.061564439422112,-45.10559826736113,3,1,1.2950014159722274,16.505869299401507,Moderate_Risk
41.6559000931526,-298.6516809472848,5,4,0.5803743162883137,18.506753206868215,Moderate_Risk
42.836795553640854,-487.9481369840748,4,5,4.865907076564295,18.12745415447379,Moderate_Risk
43.68195725382959,50.32350569763935,1,4,4.324051390122662,12.31518229059933,Moderate_Risk
27.663153488473007,-82.74639014131378,3,4,1.1911090058875153,14.82142352866639,Moderate_Risk
3.3757788308194048,229.78076704379203,5,1,2.626109049040197,10.24562428453528,Moderate_Risk
14.049642281493522,469.4585837255876,4,1,2.1604484898515524,3.578666986036801,Moderate_Risk
9.88108164909411,-36.07771388994996,5,3,3.803658555924131,4.38335058876508,Moderate_Risk
38.680251003850415,-121.79947699031891,5,1,1.5876481909150892,12.41134617753272,Moderate_Risk
41.70017196365769,-242.10599085220588,4,1,4.9429067898071475,3.0969059161357695,Moderate_Risk
3.978103081530348,174.19519244481614,2,5,0.8206001481496601,9.558581795883722,Moderate_Risk
33.91968058397801,-214.8775995848112,2,3,4.305647302911375,10.449431054003611,Moderate_Risk
41.85463937612944,-309.4049676879793,5,4,0.6158988653192494,1.7816766776309214,High_Risk
34.78530381661596,-469.46197323171583,5,4,0.5473725067294898,0.6445281533362451,High_Risk
27.795751809397363,-417.12924560112776,5,5,0.7796363291025302,0.16088281981853667,High_Risk
37.28772213070371,-369.7330002519907,4,5,0.5137773552940503,0.5717590709820563,High_Risk
34.130946459881045,-337.9394889453067,4,4,1.0304411796030788,1.2276796256401652,High_Risk
25.436627832916233,368.9662518797676,4,5,0.6002873984952503,1.587359074732426,High_Risk
43.84808501617045,-379.7254474377304,5,4,0.7848075886498894,1.5963556112401118,High_Risk
37.64710101532603,496.20096227075453,4,5,0.9449377610270062,1.1392767963986146,High_Risk
27.93486466415305,-302.4705104487076,4,4,0.9525079315243841,1.7010437812645727,High_Risk
31.47802525438577,-304.390850842404,4,4,0.630921312146499,0.19827083416614302,High_Risk
43.90833144879897,-399.18721868708985,4,4,0.9236551205506051,1.8672004865752359,High_Risk
35.04825987261877,351.76712744747994,5,5,1.3595307918093251,0.9516794736521131,High_Risk
30.58974747140379,377.9778937745218,5,4,1.4765270664151458,0.4543182600361414,High_Risk
31.028012734403713,-421.63245801798945,4,5,1.1800349354078914,0.44451077165511954,High_Risk
38.49625504811739,-428.95643317576,4,4,1.2167517501636094,0.9863675999628517,High_Risk
32.22597797705366,414.3901251282405,4,4,1.4000912781436825,0.7510355624639171,High_Risk
25.779587550746406,-475.21238911182445,4,5,1.247110872687411,0.3484284454150053,High_Risk
41.138884487080716,421.30642008158895,5,4,1.2135866099074173,1.9863351188138454,High_Risk
31.830765244032456,-396.1665530171357,5,5,0.6779124882961445,1.2649078960888651,High_Risk
25.28249466953648,352.9148555642523,4,4,0.608249441474857,0.5564730017313192,High_Risk
30.478123372120905,-444.12903756125417,4,4,0.8786209274345186,0.8318187009763415,High_Risk
31.78015481205758,-482.05374445174976,4,5,0.7021143001564666,1.5376339120915692,High_Risk
44.81619531102244,400.8438711075537,5,5,0.8145815690358426,1.570484933411547,High_Risk
40.29513375865297,479.1009154393769,4,4,1.2668755681071975,1.6321575847121694,High_Risk
31.169192449955005,318.86830052793107,5,5,1.2700907181588694,0.2772147201162218,High_Risk
38.12459296210001,-345.96261011116343,5,5,1.1024102530914477,1.7280347446414839,High_Risk
26.957665604297194,-417.1644956814659,4,5,0.9482160875711662,0.6039055666138753,High_Risk
32.85470024203506,-324.11765330246294,4,4,1.393743128716272,0.9093448331444135,High_Risk
31.55615441387972,383.54865727256794,4,4,1.002679324796067,0.3884232928497794,High_Risk
32.038598860459324,382.6816488779717,5,4,0.7567217615351662,1.942565999778919,High_Risk
40.694440417027025,467.6273109660608,4,4,1.0264600906350139,0.4229591902719928,High_Risk
41.36454705254515,352.68986287138114,5,4,0.6151860533142607,1.1713385665954967,High_Risk
39.42081109333451,-380.42879335875926,5,4,0.5675273144180534,1.0732616451025914,High_Risk
30.171143562974798,323.735473415769,5,4,1.3947285817147317,0.4533513977638475,High_Risk
31.465317687302093,443.6124673268501,4,4,0.6562913219609751,0.297887838225456,High_Risk
44.99530673828688,-325.4936501703004,4,4,1.4223576385460033,0.2667428272659461,High_Risk
27.28038382669102,489.498609008957,4,4,0.8551648869938718,0.9596554461860402,High_Risk
33.32323360134582,-320.3249232121251,4,5,1.2052724094776517,0.22759578769644848,High_Risk
25.77502663056859,367.8031715146521,5,5,0.5940212021688304,1.9047176218401403,High_Risk
39.97028933786191,327.2941108089022,4,5,0.8683441642063441,1.1206280318209554,High_Risk
30.937369710148285,-426.22432385250585,4,5,0.8859212914632149,0.4742231309780498,High_Risk
30.23792749129471,377.630766915613,4,4,1.033905632722373,1.5665350276034589,High_Risk
32.577359126959145,493.24052507363524,5,4,1.4097975765175446,1.6079779860872112,High_Risk
26.174373633002993,-360.3363184262824,5,5,0.9583762911615126,0.27629236284080494,High_Risk
36.24018349425736,-349.69608794412136,5,4,1.2234313683772866,1.751787471069195,High_Risk
37.578960343255545,450.91405908792626,5,5,1.3690537862770027,0.16921737179747828,High_Risk
36.12380593595579,-327.93082184364334,5,5,0.9202224790324381,0.4573980334305675,High_Risk
31.78047251839653,340.87190904232773,4,5,1.388028758227551,1.551999664202222,High_Risk
28.99589861316265,-305.5859645738228,5,4,1.1105220042138249,0.6844941223058476,High_Risk
30.982502883330447,-354.30362661961374,4,5,0.504857337777279,1.4860406669358603,High_Risk
43.977475142982506,394.3280381248757,4,4,0.9361364226491053,0.7168229675096339,High_Risk
35.434284283716806,-380.36642399184507,5,5,1.4950094173238102,0.24961225077754254,High_Risk
32.69366945322683,-429.5759052148933,4,4,0.6745371316267883,1.5517445015004518,High_Risk
34.92577485658472,306.5184886494029,4,5,0.9032735829303441,0.25252690876767053,High_Risk
30.25459192829667,341.7919214969228,4,4,1.0736406687957092,1.0461967525069977,High_Risk
36.6087659440569,-334.6475280210106,4,4,0.9283926458414656,1.4105475120437654,High_Risk
42.36472880565799,-386.45088018124943,4,5,0.6703190881118289,0.23136250868561753,High_Risk
39.55761783997044,-355.25094196163246,4,4,1.3625478004083256,1.6875073764110742,High_Risk
26.77857486100565,-488.7422374036018,5,5,0.7347034890518958,1.1417193039305584,High_Risk
33.524884063601135,397.77966029413415,5,4,1.4890919394999025,0.3852461578235885,High_Risk
41.614078774918625,-404.47024608540585,5,4,1.1652139656041212,1.4019077767956525,High_Risk
30.26634564512971,-426.6837873001899,5,4,0.9622279301436681,0.7211068685662797,High_Risk
31.1096122474234,-426.9905506230483,4,4,1.372104302003574,1.2440268444835119,High_Risk
27.67572851187711,469.53329359959463,4,4,0.6506005943372639,0.11637278855412891,High_Risk
25.945006777129702,497.43726640833876,4,4,1.2480709590798926,0.2365381150978241,High_Risk
36.84265649807334,371.84087945354753,4,5,1.095189352125426,1.9833647934660528,High_Risk
30.152348456769914,-475.214821449297,5,4,1.0964450993602735,1.6053145906237645,High_Risk
40.06146547241019,461.1545396684603,4,4,1.055877404875761,0.665082722277802,High_Risk
31.59570759103005,436.3791810134147,5,5,0.9169125367187445,1.1211313893725556,High_Risk
34.74230839832843,-452.6596010946793,5,5,0.5673743051330062,1.8697776656868896,High_Risk
27.476873638867417,-346.9357552122727,4,5,1.4002780996154094,1.4788318443728177,High_Risk
26.372417142177177,426.32570843426356,5,4,1.3281978524893359,1.4648660700289946,High_Risk
36.723525905419436,-360.5452676340142,5,4,1.0875217805288742,1.3622552500250824,High_Risk
33.74256084399602,499.53347846772715,4,4,0.7024052795037623,1.12493174146234,High_Risk
34.62750794523316,309.8148095448546,4,4,1.0829782620655608,1.2118635674794291,High_Risk
38.14667923536747,428.3094406681713,5,4,1.1247606346845918,1.1212645588206887,High_Risk
37.12392857775622,-445.368691854896,5,5,1.372987215401707,1.390197956947187,High_Risk
26.808161569437953,344.3475975274198,5,4,1.3274408525087473,1.2275669179209494,High_Risk
36.82725219503419,-410.74999576773814,5,5,1.2233203309671565,1.0875319534221017,High_Risk
32.36464772496742,-471.398519734723,4,4,0.8733835432586747,1.8938729294449217,High_Risk
35.103067897174974,-478.8499725076972,4,4,1.315730635551057,0.828351307479965,High_Risk
40.45011612044827,322.1641539397408,5,5,1.4590960633711108,0.8640623423167524,High_Risk
26.018881780060447,476.7332563144966,5,5,1.0522531203440098,0.5023080952746373,High_Risk
41.38901511089274,-493.2244409714887,5,5,1.4504962698027062,1.6753859316569255,High_Risk
30.543962804210796,-311.9297174923639,5,5,1.0324153197128694,1.3204030821759167,High_Risk
34.252001214216165,-476.11031281425994,4,4,0.7327321466761875,1.6896174181724342,High_Risk
27.9166460147136,-390.2771881355585,4,5,0.6632066847177871,1.1703008592261284,High_Risk
32.36186541993231,482.44106808173524,4,4,1.413433659813064,1.8147309381035455,High_Risk
41.581751666718056,424.02933149310945,5,5,1.190495551217813,0.13131618113269833,High_Risk
44.16185158321299,456.29316788048436,4,4,0.512397213915796,1.0684958537652436,High_Risk
35.14380238631858,-432.05658916758466,4,5,1.027544874497183,0.8130284654176387,High_Risk
44.39863766099617,-436.0668864745826,4,5,1.043309176235957,1.048632488250881,High_Risk
37.87480930848546,357.04421709877346,5,5,0.5250402030051836,0.5985380981938866,High_Risk
34.27439455993186,-376.4661078892722,5,5,1.2467317148380466,1.0814915592017234,High_Risk
37.078893299572535,-491.7493934986875,4,5,1.1549959242014642,1.9915550692129749,High_Risk
25.316064783265922,450.2017505765116,5,4,1.04520490122264,1.2778403623497998,High_Risk
38.93449890549107,324.45790744056376,5,4,0.52601740355157,1.6887795268197732,High_Risk
26.534808531193946,-499.22117072377347,4,5,0.8343592267173923,0.4153865318253519,High_Risk
34.021803216078126,-346.4677934602517,5,5,1.1525672517670817,0.3363797385803954,High_Risk
30.907815894197014,317.7468986015778,4,4,1.4425046192334814,1.9062631987920229,High_Risk
33.22406354097785,391.3491196707998,5,5,0.5315813306929985,0.3738985829505811,High_Risk
37.28397607087199,-366.7895401461703,4,4,1.3866455581278214,1.6565928325639743,High_Risk
34.85675600137564,354.2275772470181,4,4,0.6974820518632782,1.7356837201898883,High_Risk
41.461352331368296,475.4953962448519,5,5,0.728336231631926,1.8704661525110995,High_Risk
36.42426382703995,-387.9252208064254,4,4,0.7885530069609521,0.5584972421573047,High_Risk
26.648559789142535,-322.44766485722255,5,5,1.0209756327557735,0.9143265446767412,High_Risk
34.28803252634384,-335.41282456138055,4,4,1.216622756727313,1.54397152184269,High_Risk
36.49738084055468,358.21007049013,5,5,1.229410459599304,1.6176246727473453,High_Risk
38.291594190546284,498.6197725435272,4,4,1.3139156837095705,1.5147015430842639,High_Risk
34.05740331424036,378.88518591451896,5,4,0.6059423569909616,0.5289728687259058,High_Risk
41.813923410675216,-421.1831821169484,4,5,0.9916103342974544,1.6310522265661827,High_Risk
42.90328235547479,-385.0358537519769,4,4,1.1142818504715784,0.9498238051257113,High_Risk
32.9728964170683,-383.60017424871717,5,4,0.9721444510206462,1.6538870889203534,High_Risk
39.91295982475715,-339.8845764969359,5,5,0.6534922053741905,1.2070966772884417,High_Risk
30.706239871984273,347.75706587173664,5,5,0.7551246560576339,1.071173150516892,High_Risk
43.97292935832384,-324.85230280735846,5,4,1.3748508488051634,0.4151454564743514,High_Risk
41.39316439070326,-421.3396232601384,5,5,1.18875221275992,1.1122068119419684,High_Risk
32.75728050165241,441.91168078964415,4,4,1.3924843372096598,0.5369012338554016,High_Risk
28.407830183172496,494.3988685403541,4,4,0.7496703789338265,0.36504781112816087,High_Risk
42.21127110547265,-399.36429465502243,5,5,0.5121409009220436,1.1573235719705088,High_Risk
35.24578085409892,371.0563079105554,4,5,0.6679379805988637,1.5075489401079947,High_Risk
40.694178183762965,-421.3085852023356,5,5,0.5027072736757872,0.6676422341830013,High_Risk
36.10084570105096,-445.59096216446613,4,5,0.6815231081096937,1.1062879578230194,High_Risk
39.133918426264515,318.6218661717062,5,4,0.6749778374874882,1.5531428011611443,High_Risk
32.21130221551701,341.25458068106917,4,5,0.9970258462174822,0.16257842792688493,High_Risk
29.505946775646667,467.4766956610851,4,4,1.3820777094381045,1.6152826877010402,High_Risk
42.39368591413931,434.830613458793,5,5,1.1527872244913149,1.8463083626765497,High_Risk
27.01044002833417,-485.50900528082565,5,5,0.945265465999388,1.383154494284758,High_Risk
41.82240129008643,332.3564915584532,5,4,1.3874228981367365,0.19286321601666367,High_Risk
40.08181120371147,-370.2806417059136,5,5,0.7597422520866369,0.3569205878075735,High_Risk
27.338944661784165,-372.44199197308444,4,4,0.7166334382058724,1.4145816761412158,High_Risk
38.736991315329334,486.99156337317015,4,4,1.335862971269293,0.242764875071173,High_Risk
39.79662188077009,469.31964325756337,5,4,1.1267660643271606,0.7712501439301989,High_Risk
38.58970436516208,499.6456962235708,4,4,0.5613040657734423,1.232130106388872,High_Risk
27.380482999643373,-434.24401773885256,5,5,0.6838081238785005,0.4149305990004698,High_Risk
25.89928484997655,438.7010848712122,4,4,0.5282923056381146,1.1614811633026065,High_Risk
30.65068802573422,386.9208351361931,5,4,0.7878090149613679,1.3903762000338977,High_Risk
26.081086232371984,496.1514935816704,5,5,0.9652124715635731,0.5179875347217965,High_Risk
41.25032680495929,344.3908079121898,4,5,0.962798937816785,1.6701800449481474,High_Risk
38.67689368668153,429.9654845126557,4,4,0.871711259829534,0.18675834232974167,High_Risk
40.738822716242474,-412.3523285824853,4,5,0.7094272814594289,1.2168616661811555,High_Risk
29.651060304073518,-346.49851680382034,4,5,0.8802355838993045,0.9195047348800035,High_Risk
41.30089646816188,-348.3927577484328,5,4,1.1608681959247993,0.9201940542363467,High_Risk
39.9557944629333,-417.11454577837185,5,5,0.8177223348092938,0.2980754109320023,High_Risk
33.297040110523305,-417.91170528891064,5,5,1.4307111812056468,0.16882242898607683,High_Risk
37.42916813003888,-495.9477743591722,4,4,0.6184852523548016,0.511908876889745,High_Risk
30.491404869218364,-394.19212130222195,4,5,0.6618693606287408,0.27777613265672135,High_Risk
35.993467985254874,-390.32045279305635,4,4,0.5242293540875849,1.8885971124134688,High_Risk
27.16616242377988,-470.6906346979719,5,5,1.1176602401699962,1.2595509082373162,High_Risk
44.73396403037059,-305.0998214915422,4,4,1.1230715035620356,0.8981587740753041,High_Risk
32.679036269543566,329.8455456880513,5,4,0.8791250610915485,1.3326723173882533,High_Risk
44.358134629667205,-315.4271274149619,5,4,1.2043968789774522,0.38344994938406185,High_Risk
35.66774861662064,391.24946147753633,4,4,0.7441190750855766,1.7233463028876472,High_Risk
25.689419856655256,499.87800730290536,4,5,0.6610456828199399,1.3808741716969555,High_Risk
26.199816691706964,436.8000207122112,5,4,0.8651847030210672,1.424836362374614,High_Risk
36.88588856027641,-387.37289128297806,5,5,1.16683328569045,0.9964038640483095,High_Risk
31.431682057389025,-451.07457344819426,4,5,1.4866259175249645,0.5227162790446059,High_Risk
41.29751885370745,-443.27977007888524,4,5,0.8244056641416051,1.616866544243736,High_Risk
44.15386816030846,330.7155733895513,5,4,0.6479469133047114,1.8354241024679927,High_Risk
35.35757151337157,-468.5949005331614,4,5,0.7479469916608847,1.8366381202344926,High_Risk
40.94524384544455,320.1523042242746,5,5,0.7571504740307766,1.131589240967574,High_Risk
31.409097711269105,-385.2309395950805,4,5,0.9691334369721168,1.336543303583666,High_Risk
27.563641463656083,401.14493989082496,5,4,1.1539054306210632,1.4490017883228365,High_Risk
39.32261881985676,422.7210870093848,4,5,0.5995096428654572,1.2518761769552689,High_Risk
26.327056075411623,-487.8585630796177,5,5,0.660338124942868,1.2597739069235991,High_Risk
40.817302617265355,361.9087016275255,5,5,1.063010760086359,0.9984856460929165,High_Risk
38.102277828495296,-304.15135208264115,4,5,1.3292211412031192,1.2287823752072569,High_Risk
29.89709494387432,316.8961791354144,5,4,1.0899852222430135,0.310425604953163,High_Risk
26.590111261847404,358.58718130076744,5,4,1.262073021030176,1.4265614649636607,High_Risk
30.57212105266902,489.62953690296683,4,4,0.826162642003566,0.5458773043770289,High_Risk
32.865002688013334,394.8485162850773,5,4,0.8141548880783424,0.36844960746549105,High_Risk
30.33867297875457,420.4833924306821,4,5,1.2899059817355876,0.22246912166432664,High_Risk
30.077821758447712,-302.92708756635557,5,4,1.1177859363885543,0.10947143405949851,High_Risk
28.686200041797147,375.9438652963331,5,4,1.2647242191417578,0.9500297383278279,High_Risk
39.99029955076541,392.1961649402941,5,4,1.4186646150612952,0.5724818578687292,High_Risk
42.73115827332556,-370.3103658824707,5,4,1.1146062192524262,1.0415161278898317,High_Risk
37.34694199851372,-456.88585793395634,4,5,1.097779340630038,0.9396120401156338,High_Risk
29.88951684971679,374.78436805864465,4,4,0.9097010765489946,0.44569161502583,High_Risk
39.63254030860467,-496.7485780214563,5,5,1.3157636115954137,1.4747627727744264,High_Risk
42.38183741037058,367.49794127688773,5,4,1.1088078092055942,0.6078693707401341,High_Risk
29.439045028941344,-368.1371608167094,5,4,1.2609529795170038,0.7009232166514512,High_Risk
29.105197009304042,-390.63730795189787,5,5,1.374823154274054,1.8405108294734727,High_Risk
42.00524770271959,393.0999994338115,4,5,0.5835620321484782,0.841524669367452,High_Risk
30.153741825459946,-309.3592450982703,4,4,1.459379272315231,1.5455937966102935,High_Risk
37.81891344250447,366.2948647318248,5,5,0.6866921182812653,1.881640321818361,High_Risk
31.03586679921187,-357.7674403611685,5,5,0.9512989183433053,1.301647845912494,High_Risk
28.18986143521712,354.12213903903876,4,5,0.6621799349437846,0.7315165565687127,High_Risk
31.625021206226563,-461.9160990667301,4,5,1.0417385716632284,0.3448670688739028,High_Risk
38.777940159776705,385.35912433287564,5,4,0.5983165911258644,0.18161949201372468,High_Risk
39.4273775502768,468.61164819315024,4,5,1.2769070549568304,0.8154235923135054,High_Risk
31.066752653643974,-300.7968489794946,4,4,1.3270080146079994,1.3150394274320023,High_Risk
39.70160888523734,471.68689701463654,4,4,0.5008246168346854,1.2372041291822058,High_Risk
32.077172786466676,-462.77224917915225,4,4,0.5702333708867032,0.20813508404405662,High_Risk
43.32052509664888,-303.553860505283,5,4,0.6425712823271138,1.4583561755027628,High_Risk
37.01609778254138,319.2382000028949,4,4,0.5766386614508815,1.2478549899124354,High_Risk
44.731821516981825,442.15230700438593,5,5,1.1780115541717961,0.17634498799409365,High_Risk
42.34011201713195,-499.1272756970569,5,4,1.4370150008762637,0.588928305670468,High_Risk
34.8302634610568,-488.461465666712,4,5,1.2270109059613554,1.7417414944100833,High_Risk
27.86597678504982,-460.9941064710345,4,5,1.0534313698869835,1.4298521232615304,High_Risk
37.95754961770141,-388.9979508120189,4,5,0.6543037187226844,1.8704097771506685,High_Risk
